,Created Date,Closed Date,Descriptor,Latitude,Longitude,geometry,index_right
2012-09-24 22:10:00,09/24/2012 10:10:00 PM,10/11/2012 09:45:00 PM,Noise: Construction Before/After Hours (NM1),40.69282895229449,-73.98622844103508,POINT (-8236109.27577084 4967139.037082682),0
2012-09-25 11:29:00,09/25/2012 11:29:00 AM,10/11/2012 09:45:00 PM,Noise: Construction Before/After Hours (NM1),40.69282895229449,-73.98622844103508,POINT (-8236109.27577084 4967139.037082682),0
2012-10-03 19:19:00,10/03/2012 07:19:00 PM,10/25/2012 07:00:00 AM,Noise: Construction Before/After Hours (NM1),40.69219491584677,-73.98627184435122,POINT (-8236114.107405891 4967045.9497781),0
2012-12-02 00:56:36,12/02/2012 12:56:36 AM,12/02/2012 01:43:05 AM,Loud Talking,40.69282895229449,-73.98622844103508,POINT (-8236109.27577084 4967139.037082682),0
2013-03-28 23:37:00,03/28/2013 11:37:00 PM,04/01/2013 10:00:00 PM,Noise: Construction Before/After Hours (NM1),40.69282895229449,-73.98622844103508,POINT (-8236109.27577084 4967139.037082682),0
2013-04-10 14:35:00,04/10/2013 02:35:00 PM,04/16/2013 05:45:00 PM,Noise: air condition/ventilation equipment (NV1),40.69260101770024,-73.98526927832249,POINT (-8236002.502266086 4967105.572316207),0
2013-04-11 12:34:00,04/11/2013 12:34:00 PM,04/18/2013 01:16:00 PM,Noise: Manufacturing Noise (NK1),40.69263121015778,-73.98526927165196,POINT (-8236002.501523526 4967110.005088007),0
2013-04-18 10:15:00,04/18/2013 10:15:00 AM,05/14/2013 10:14:00 AM,Noise: air condition/ventilation equipment (NV1),40.69263121015778,-73.98526927165196,POINT (-8236002.501523526 4967110.005088007),0
2013-05-08 13:09:00,05/08/2013 01:09:00 PM,05/09/2013 11:15:00 AM,Noise: air condition/ventilation equipment (NV1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2013-05-08 13:31:00,05/08/2013 01:31:00 PM,05/13/2013 11:49:00 AM,Noise: air condition/ventilation equipment (NV1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2013-05-08 13:43:00,05/08/2013 01:43:00 PM,05/09/2013 11:16:00 AM,Noise: air condition/ventilation equipment (NV1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2013-05-08 13:53:00,05/08/2013 01:53:00 PM,05/09/2013 11:17:00 AM,Noise: air condition/ventilation equipment (NV1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2013-05-08 14:02:00,05/08/2013 02:02:00 PM,05/09/2013 11:18:00 AM,Noise: air condition/ventilation equipment (NV1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
