,Created Date,Closed Date,Descriptor,Latitude,Longitude,geometry,index_right
2011-04-10 15:06:59,04/10/2011 03:06:59 PM,04/10/2011 04:30:32 PM,Loud Television,40.728970060124624,-73.99922427573054,POINT (-8237555.965471572 4972446.629911874),0
2011-04-11 23:44:17,04/11/2011 11:44:17 PM,04/12/2011 12:42:08 AM,Loud Music/Party,40.72968643549426,-73.99860368130426,POINT (-8237486.88121605 4972551.864135421),0
2011-04-13 00:04:21,04/13/2011 12:04:21 AM,04/13/2011 12:27:20 AM,Engine Idling,40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2011-04-20 06:39:00,04/20/2011 06:39:00 AM,04/21/2011 06:30:00 AM,Noise: Construction Before/After Hours (NM1),40.72949704247632,-73.99824648848202,POINT (-8237447.118692963 4972524.042539436),0
2011-04-21 18:38:00,04/21/2011 06:38:00 PM,04/26/2011 06:30:00 AM,Noise: Construction Before/After Hours (NM1),40.72949704247632,-73.99824648848202,POINT (-8237447.118692963 4972524.042539436),0
2011-05-02 20:29:56,05/02/2011 08:29:56 PM,05/03/2011 12:37:28 AM,Engine Idling,40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2011-05-17 19:47:43,05/17/2011 07:47:43 PM,05/17/2011 08:31:32 PM,Loud Music/Party,40.72918133273584,-73.99581107566262,POINT (-8237176.009778035 4972477.665351896),0
2011-05-24 11:42:00,05/24/2011 11:42:00 AM,06/07/2011 11:59:00 AM,"Noise: Air Condition/Ventilation Equip, Residential (NJ1)",40.72885202559157,-73.99829340962991,POINT (-8237452.341931253 4972429.290964878),0
2011-06-15 21:40:00,06/15/2011 09:40:00 PM,03/09/2012 06:10:00 PM,Noise: Construction Before/After Hours (NM1),40.729535470392605,-73.99833668873262,POINT (-8237457.15973893 4972529.687545575),0
2011-06-15 22:20:00,06/15/2011 10:20:00 PM,06/27/2011 10:00:00 PM,Noise: Construction Before/After Hours (NM1),40.72819321240205,-73.99559105112965,POINT (-8237151.516759064 4972332.513691317),0
2011-06-25 22:09:55,06/25/2011 10:09:55 PM,06/25/2011 11:09:17 PM,Loud Music/Party,40.72941465400292,-73.99630897105867,POINT (-8237231.435239992 4972511.939801097),0
2011-06-29 01:00:09,06/29/2011 01:00:09 AM,06/29/2011 01:12:49 AM,Banging/Pounding,40.729617714911406,-73.99496315532276,POINT (-8237081.61971757 4972541.769159133),0
2011-07-01 12:57:00,07/01/2011 12:57:00 PM,07/19/2011 12:13:00 PM,Noise: Construction Equipment (NC1),40.72968643549426,-73.99860368130426,POINT (-8237486.88121605 4972551.864135421),0
2011-07-08 00:36:38,07/08/2011 12:36:38 AM,07/08/2011 01:17:36 AM,Loud Music/Party,40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2011-07-15 13:47:00,07/15/2011 01:47:00 PM,07/21/2011 06:45:00 AM,Noise: Construction Before/After Hours (NM1),40.72968643549426,-73.99860368130426,POINT (-8237486.88121605 4972551.864135421),0
2011-07-31 21:58:07,07/31/2011 09:58:07 PM,08/01/2011 05:04:03 AM,Loud Music/Party,40.73028752927243,-73.99807327930364,POINT (-8237427.837135425 4972640.16457944),0
2011-08-11 01:47:00,08/11/2011 01:47:00 AM,08/16/2011 01:00:00 AM,Noise: Construction Before/After Hours (NM1),40.72836887045696,-73.99542868007876,POINT (-8237133.441696359 4972358.317130279),0
2011-08-19 02:40:30,08/19/2011 02:40:30 AM,08/19/2011 02:47:56 AM,Loud Talking,40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2011-08-30 22:02:28,08/30/2011 10:02:28 PM,08/31/2011 05:03:01 AM,Loud Talking,40.72931039303492,-73.99788568956492,POINT (-8237406.954741233 4972496.624048864),0
2011-08-31 00:03:56,08/31/2011 12:03:56 AM,08/31/2011 05:04:17 AM,Banging/Pounding,40.729617714911406,-73.99496315532276,POINT (-8237081.61971757 4972541.769159133),0
2011-09-01 23:50:00,09/01/2011 11:50:00 PM,09/06/2011 11:00:00 PM,Noise: Construction Before/After Hours (NM1),40.7297769253605,-73.99530951738959,POINT (-8237120.176566478 4972565.157010844),0
2011-09-02 20:26:10,09/02/2011 08:26:10 PM,09/03/2011 01:13:08 AM,Loud Talking,40.72931039303492,-73.99788568956492,POINT (-8237406.954741233 4972496.624048864),0
2011-09-04 10:45:00,09/04/2011 10:45:00 AM,09/11/2011 01:30:00 PM,Noise: Construction Before/After Hours (NM1),40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2011-09-19 22:29:44,09/19/2011 10:29:44 PM,09/20/2011 12:48:20 AM,Loud Music/Party,40.729052402208524,-73.99914129021273,POINT (-8237546.727565986 4972458.725754849),0
2011-09-25 19:01:00,09/25/2011 07:01:00 PM,10/05/2011 02:15:00 PM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.72950527723296,-73.99827896070484,POINT (-8237450.733484271 4972525.252213177),0
2011-10-06 20:23:00,10/06/2011 08:23:00 PM,10/13/2011 10:00:00 PM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.72950527723296,-73.99827896070484,POINT (-8237450.733484271 4972525.252213177),0
2011-10-09 16:20:08,10/09/2011 04:20:08 PM,10/09/2011 04:46:20 PM,Loud Music/Party,40.73028752927243,-73.99807327930364,POINT (-8237427.837135425 4972640.16457944),0
